,source_system_tab_discover,source_system_tab_explore,source_system_tab_my library,source_screen_name_Discover Feature,source_screen_name_Explore,source_screen_name_Local playlist more,source_screen_name_My library,source_screen_name_Online playlist more,source_screen_name_Unknown,source_type_local-library,source_type_local-playlist,source_type_online-playlist,source_type_song-based-playlist,source_type_top-hits-for-artist,city_1,city_5,city_9,city_12,city_13,city_15,city_21,city_22,registered_via_3,registered_via_4,registered_via_7,registered_via_9,gender_0,gender_1,genre_ids_1011,genre_ids_1259,genre_ids_1609,genre_ids_2022,genre_ids_444,genre_ids_451,genre_ids_458,genre_ids_465,genre_ids_465|1259,genre_ids_921,genre_ids_921|458,artist_name_Brett Young,artist_name_Desiigner,artist_name_EXO,artist_name_FTISLAND,artist_name_G.E.M.鄧紫棋,artist_name_John Lennon,artist_name_Lindsey Stirling,artist_name_MATZKA樂團 (瑪斯卡樂團),artist_name_Nas,artist_name_Pleasantville -Music From The Motion Picture,artist_name_RADWIMPS,artist_name_Rihanna,artist_name_S.H.E,artist_name_The Beatles,artist_name_The Chainsmokers,artist_name_Various Artists,artist_name_Yannick Bovy,artist_name_Years & Years,artist_name_aMEI (張惠妹),artist_name_五月天 (Mayday),artist_name_伍佰 & China Blue,artist_name_元平,artist_name_兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),artist_name_動力火車 (Power Station),artist_name_吳汶芳 (Fang Wu),artist_name_周杰倫 (Jay Chou),artist_name_周湯豪 (NICKTHEREAL),artist_name_孫燕姿 (Yanzi Sun),artist_name_孫盛希 (Shi Shi),artist_name_朱俐靜 (Miu Chu),artist_name_林俊傑 (JJ Lin),artist_name_梁靜茹 (Fish Leong),artist_name_楊乃文 (Naiwen Yang),artist_name_楊洋,artist_name_江蕙 (Jody Jiang),artist_name_王力宏 (Leehom Wang),artist_name_玖壹壹,artist_name_相愛穿梭千年 電視原聲帶,artist_name_范瑋琪 (Christine Fan),artist_name_莊心妍,artist_name_莫文蔚 (Karen Mok),artist_name_蔡依林 (Jolin Tsai),artist_name_薛之謙,artist_name_蛋堡 (Soft Lipa),artist_name_許茹芸 (Valen Hsu),artist_name_謝和弦 (R-chord),artist_name_陳奕迅 (Eason Chan),artist_name_陳曉東 (Daniel Chan),artist_name_陳潔儀 (Kit Chan),artist_name_電視劇《何以笙簫默》,artist_name_韋禮安 (William Wei),artist_name_魏如萱 (Waa Wei),composer_Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,composer_Brett Young| Kelly Archer| Justin Ebach,composer_Corin|Lee Hong gi,composer_JJ Lin,composer_Jarrad Leith Rogers / Ana Diaz / Natalia Hajjara,composer_Jason Moore| Armando Perez| David Lowen| Elof Loelv| Jared Cotter| Kenny Nolan| Sia Furler| Aino Jawo| Beyoncé Knowles| Bob Crewe| Daniel Navarro| Lukasz Gottwald| Mike Caren| Sam Smith| Caroline Hjelt| Christian Guzman| Dave Taylor| Flo Rida| Henry Walt,composer_John Lennon| Paul McCartney,composer_Jun Jie Lin,composer_K. Khaled| Patrick Stump| Christopher Brian Bridges| Pete Wentz| Joe Trohman| W. Roberts| Andy Hurley| Calvin Broadus| Butch Walker| F. Najm| J. Mollings| John Hill| L. Mollings| Tauheed Epps,composer_Kim Jae Yang| Lee Jae Jin| Park Hyun Woo,composer_Lei Qian,composer_Li Wei Song,composer_Lindsey Stirling| Dia Frampton| SILAS,composer_Mei Qiang Han,composer_Mikkel S. Eriksen| Sia Furler| B Levin| T.E. Hermansen,composer_N. Jones、W. Adams、J. Lordan、D. Ingle,composer_NAM HYE SEUNG（南 慧承)/ PARK JIN HO（樸 眞浩 ),composer_Olly Alexander| Emre Turkmen| Michael Goldsworthy| Greg Kurstin,composer_Patrick Hamilton| Paul Herman,composer_Prang| Rene / Quang| Lars / Quang| Nik / Ssezibwa| Gabriel Willy,composer_R-chord,composer_Shaun/Jae Shim (BeatBurger)/Andreas Oberg/Maria Marcus,composer_Sidney Selby| Adnan Khan,composer_Skot Suyama,composer_Waa Wei,composer_Wang Feng,composer_Wei Wen Ling,composer_Xie Qing Pan,composer_Yojiro Noda,composer_Zhong Ping Ji,composer_no_composer,composer_元平/傅薇,composer_八三夭阿璞,composer_吳俊霖,composer_吳汶芳,composer_周杰倫,composer_周湯豪,composer_孫盛希 / MATZKA,composer_孫達布,composer_宇珩,composer_宋唯農,composer_張震嶽 Ayal Komod\陳昱榕 E-SO\周文傑 KENZY\林睦淵 MUTA,composer_杜振熙,composer_林俊傑,composer_江蕙,composer_汪蘇瀧,composer_王雅君,composer_薛之謙,composer_許環良,composer_譚旋,composer_逃跑計劃,composer_鄭建浩,composer_鄭楠,composer_阿信/冠佑,composer_陳皓宇,composer_非非,composer_韋禮安,composer_黃建為,lyricist_Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,lyricist_Kenn Kato|Lee Hong gi|WISE,lyricist_Lee Jae Jin,lyricist_MQ (BeatBurger)/Jae Shim (BeatBurger),lyricist_Mei Qiang Han,lyricist_NAM HYE SEUNG（南 慧承)/ PARK JIN HO（樸 眞浩 )\吳向飛,lyricist_R-chord,lyricist_Selina+李姚,lyricist_Seo Ji Eum,lyricist_Waa Wei,lyricist_Wang Ya Jun,lyricist_Xiao Han,lyricist_no_lyricist,lyricist_五月天阿信,lyricist_元平/傅薇,lyricist_吳俊霖,lyricist_吳汶芳,lyricist_周杰倫,lyricist_周湯豪\崔惟楷,lyricist_姚若龍,lyricist_孫達布,lyricist_宋唯農,lyricist_廖建至|洪瑜鴻,lyricist_張震嶽 Ayal Komod\陳昱榕 E-SO\周文傑 KENZY\林睦淵 MUTA,lyricist_方文山,lyricist_李焯雄,lyricist_杜振熙/（OT：白鴿）伍佰,lyricist_林婉瑜,lyricist_林怡鳳,lyricist_林昌磊Finale,lyricist_林秋離,lyricist_段思思,lyricist_江蕙,lyricist_王雅君,lyricist_葛大為,lyricist_薛之謙,lyricist_藍小邪,lyricist_逃跑計劃,lyricist_鄭建浩,lyricist_阿信,lyricist_陳天佑 / Prang| Rene / Quang| Lars / Quang| Nik / Ssezibwa| Gabriel Willy,lyricist_非非,lyricist_韋禮安,lyricist_黃建洲,language_-1.0,language_3.0,language_10.0,language_17.0,language_31.0,language_52.0,name_Across The Universe,name_Better Man,name_Closer,name_Diamonds,name_Dream Lantern,name_Drop That,name_Give Peace A Chance,name_Gobaeghabnida,name_Hip Hop Is Dead(Album Version (Edited)),name_Intro,name_My Sunshine (電視劇 <何以笙簫默> 片頭曲),name_Nandemonaiya,name_PUPPY,name_Panda,name_Run,name_SHERO,name_Shine,name_Sleep Without You,name_Sparkle,name_Stand By Me,name_We Are Giants,name_World Championship Finale 1,name_World Championship Finale 2,name_You've Got To Hide Your Love Away,name_一笑傾城,name_你啊你啊 (only you),name_你給我聽好,name_別這樣我會哭,name_史詩,name_告白氣球,name_因你而在 (You N Me),name_在沒有你以後 (feat. 張智成) (Without You),name_堅強的理由,name_夜空中最亮的星,name_好好 (想把你寫成一首歌) (Song About You),name_如果雲知道,name_孤獨的總和 (Accumulated Loneliness),name_宇宙小姐,name_安心的溫柔,name_安靜了,name_帥到分手,name_很久很久以後 (Some Time After),name_心內的話,name_心痛,name_忠孝東路走九遍,name_愛情的盡頭,name_愛死你,name_我比誰都清楚,name_我過的很好,name_我還在原地哭,name_手心的薔薇 (Beautiful) feat. G.E.M.鄧紫棋,name_春天裡,name_會呼吸的痛,name_有閒返來坐,name_水災,name_沿海公路的出口,name_演員,name_玩愛之徒 (Love Player),name_甲你攬牢牢,name_相愛不能見,name_給我一首歌的時間,name_聽見下雨的聲音,name_要知道你的感覺,name_謝謝妳愛我 (Thanks For Your Love),name_迷些路 (Lost On The Way),name_迷途羔羊,name_離心力 (Centrifugal Force),name_雨天 (雨天),name_默,country_code_BE,country_code_CN,country_code_GB,country_code_HK,country_code_JP,country_code_QM,country_code_TW,country_code_US,registrant_code_215,registrant_code_3E2,registrant_code_A13,registrant_code_A21,registrant_code_A37,registrant_code_A45,registrant_code_A47,registrant_code_A53,registrant_code_A55,registrant_code_A65,registrant_code_AG1,registrant_code_AYE,registrant_code_B60,registrant_code_C33,registrant_code_D63,registrant_code_D95,registrant_code_F92,registrant_code_I11,registrant_code_I45,registrant_code_J01,registrant_code_J63,registrant_code_K23,registrant_code_K97,registrant_code_N55,registrant_code_P53,registrant_code_PO0,registrant_code_QX9,registrant_code_SM1,registrant_code_UM7,registrant_code_WP0,registrant_code_Z48
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
